x		f(x)		fa'(x)		fd'(x)		fa''(x)		fd''(x)
0.210000	0.999028	-0.018516	-0.000199	-0.839183	-0.878969
0.220000	0.998829	-0.021288	-0.000228	-0.878969	-0.918713
0.230000	0.998601	-0.024323	-0.000260	-0.918713	-0.958408
0.240000	0.998342	-0.027633	-0.000294	-0.958408	-0.998048
0.250000	0.998048	-0.031230	-0.000332	-0.998048	-1.037625
0.260000	0.997716	-0.035125	-0.000372	-1.037625	-1.077131
0.270000	0.997344	-0.039331	-0.000416	-1.077131	-1.116560
0.280000	0.996928	-0.043859	-0.000463	-1.116560	-1.155900
0.290000	0.996466	-0.048721	-0.000513	-1.155900	-1.195143
0.300000	0.995953	-0.053927	-0.000567	-1.195143	-1.234279
0.310000	0.995386	-0.059490	-0.000624	-1.234279	-1.273295
0.320000	0.994762	-0.065422	-0.000685	-1.273295	-1.312181
0.330000	0.994076	-0.071732	-0.000750	-1.312181	-1.350923
0.340000	0.993326	-0.078433	-0.000820	-1.350923	-1.389509
0.350000	0.992506	-0.085536	-0.000893	-1.389509	-1.427924
0.360000	0.991614	-0.093051	-0.000970	-1.427924	-1.466153
0.370000	0.990644	-0.100990	-0.001051	-1.466153	-1.504180
0.380000	0.989592	-0.109363	-0.001137	-1.504180	-1.541990
0.390000	0.988455	-0.118181	-0.001228	-1.541990	-1.579564
0.400000	0.987227	-0.127455	-0.001323	-1.579564	-1.616883
0.410000	0.985904	-0.137194	-0.001423	-1.616883	-1.653929
0.420000	0.984482	-0.147409	-0.001527	-1.653929	-1.690682
0.430000	0.982955	-0.158109	-0.001637	-1.690682	-1.727120
0.440000	0.981318	-0.169306	-0.001751	-1.727120	-1.763220
0.450000	0.979567	-0.181007	-0.001871	-1.763220	-1.798961
0.460000	0.977696	-0.193223	-0.001995	-1.798961	-1.834317
0.470000	0.975701	-0.205961	-0.002126	-1.834317	-1.869264
0.480000	0.973575	-0.219232	-0.002261	-1.869264	-1.903776
0.490000	0.971314	-0.233044	-0.002402	-1.903776	-1.937825
0.500000	0.968912	-0.247404	-0.002548	-1.937825	-1.971383
0.510000	0.966364	-0.262321	-0.002700	-1.971383	-2.004421
